#Data Set Export - GWL.Test@008877,,,,,
2019-09-24 05:00:00,4.44,41,650,2,
2019-09-25 05:00:00,4.5,41,650,2,
2019-09-26 05:00:00,4.58,41,650,2,
2019-09-27 05:00:00,4.63,41,650,2,
2019-09-28 05:00:00,4.73,41,650,2,
2019-09-29 05:00:00,4.85,41,650,2,
2019-09-30 05:00:00,4.9,41,650,2,
2019-10-01 05:00:00,4.905,41,650,2,
2019-10-02 05:00:00,4.925,41,650,2,
2019-10-03 05:00:00,4.94,41,650,2,
2019-10-04 05:00:00,4.96,41,650,2,
2019-10-05 05:00:00,4.96,41,650,2,
2019-10-06 05:00:00,4.93,41,650,2,
2019-10-07 05:00:00,4.93,41,650,2,
2019-10-08 05:00:00,4.92,41,650,2,
2019-10-09 05:00:00,4.9,41,650,2,
2019-10-10 05:00:00,4.91,41,650,2,
2019-10-11 05:00:00,4.86,41,650,2,
2019-10-12 05:00:00,4.865,41,650,2,
2019-10-13 05:00:00,4.89,41,650,2,
2019-10-14 05:00:00,4.91,41,650,2,
2019-10-15 05:00:00,4.93,41,650,2,
2019-10-16 05:00:00,4.99,41,650,2,
2019-10-17 05:00:00,5.01,41,650,2,
2019-10-18 05:00:00,4.87,41,650,2,
2019-10-19 05:00:00,4.88,41,650,2,
2019-10-20 05:00:00,5.25,41,650,2,
2019-10-21 05:00:00,5.02,41,650,2,
2019-10-22 05:00:00,4.9,41,650,2,
2019-10-23 05:00:00,4.86,41,650,2,
2019-10-24 05:00:00,4.77,41,650,2,
2019-10-25 05:00:00,4.75,41,650,2,
2019-10-26 05:00:00,4.77,41,650,2,
2019-10-27 05:00:00,4.83,41,650,2,
2019-10-28 05:00:00,4.84,41,650,2,
2019-10-29 05:00:00,4.8,41,650,2,
2019-10-30 05:00:00,4.8,41,650,2,
2019-10-31 05:00:00,4.82,41,650,2,
2019-11-01 05:00:00,4.81,41,650,2,
2019-11-02 05:00:00,4.7,41,650,2,
2019-11-03 05:00:00,4.69,41,650,2,
2019-11-04 05:00:00,4.66,41,650,2,
2019-11-05 05:00:00,4.67,41,650,2,
2019-11-06 05:00:00,4.69,41,650,2,
2019-11-07 05:00:00,4.68,41,650,2,
2019-11-08 05:00:00,4.69,41,650,2,
2019-11-09 05:00:00,4.71,41,650,2,
2019-11-10 05:00:00,4.68,41,650,2,
2019-11-11 05:00:00,4.69,41,650,2,
2019-11-12 05:00:00,4.75,41,650,2,
2019-11-13 05:00:00,4.79,41,650,2,
2019-11-14 05:00:00,4.7,41,650,2,
2019-11-15 05:00:00,4.74,41,650,2,
2019-11-16 05:00:00,4.75,41,650,2,
2019-11-17 05:00:00,4.65,41,650,2,
2019-11-18 05:00:00,4.65,41,650,2,
2019-11-19 05:00:00,4.7,41,650,2,
2019-11-20 05:00:00,4.73,41,650,2,
2019-11-21 05:00:00,4.72,41,650,2,
2019-11-22 05:00:00,4.7,41,650,2,
2019-11-23 05:00:00,4.77,41,650,2,
2019-11-24 05:00:00,4.86,41,650,2,
2019-11-25 05:00:00,4.79,41,650,2,
2019-11-26 05:00:00,4.74,41,650,2,
2019-11-27 05:00:00,4.76,41,650,2,
2019-11-28 05:00:00,4.76,41,650,2,
2019-11-29 05:00:00,4.66,41,650,2,
2019-11-30 05:00:00,4.58,41,650,2,
2019-12-01 05:00:00,4.6,41,650,2,
2019-12-02 05:00:00,4.67,41,650,2,
2019-12-03 05:00:00,4.57,41,650,2,
2019-12-04 05:00:00,4.52,41,650,2,
2019-12-05 05:00:00,4.5,41,650,2,
2019-12-06 05:00:00,4.49,41,650,2,
2019-12-07 05:00:00,4.5,41,650,2,
2019-12-08 05:00:00,4.52,41,650,2,
2019-12-09 05:00:00,4.54,41,650,2,
2019-12-10 05:00:00,4.59,41,650,2,
2019-12-11 05:00:00,4.63,41,650,2,
2019-12-12 05:00:00,4.52,41,650,2,
2019-12-13 05:00:00,4.5,41,650,2,
2019-12-14 05:00:00,4.53,41,650,2,
2019-12-15 05:00:00,4.59,41,650,2,
2019-12-16 05:00:00,4.55,41,650,2,
2019-12-17 05:00:00,4.555,41,650,2,
2019-12-18 05:00:00,4.58,41,650,2,
2019-12-19 05:00:00,4.46,41,650,2,
2019-12-20 05:00:00,4.39,41,650,2,
2019-12-21 05:00:00,4.39,41,650,2,
2019-12-22 05:00:00,4.42,41,650,2,
2019-12-23 05:00:00,4.54,41,650,2,
2019-12-24 05:00:00,4.66,41,650,2,
2019-12-25 05:00:00,4.55,41,650,2,
2019-12-26 05:00:00,4.51,41,650,2,
2019-12-27 05:00:00,4.51,41,650,2,
2019-12-28 05:00:00,4.54,41,650,2,
2019-12-29 05:00:00,4.58,41,650,2,
2019-12-30 05:00:00,4.62,41,650,2,
2019-12-31 05:00:00,4.63,41,650,2,
2020-01-01 05:00:00,4.51,41,650,2,
2020-01-02 05:00:00,4.48,41,650,2,
2020-01-03 05:00:00,4.51,41,650,2,
2020-01-04 05:00:00,4.62,41,650,2,
2020-01-05 05:00:00,4.64,41,650,2,
2020-01-06 05:00:00,4.43,41,650,2,
2020-01-07 05:00:00,4.43,41,650,2,
2020-01-08 05:00:00,4.44,41,650,2,
2020-01-09 05:00:00,4.4,41,650,2,
2020-01-10 05:00:00,4.43,41,650,2,
2020-01-11 05:00:00,4.51,41,650,2,
2020-01-12 05:00:00,4.64,41,650,2,
2020-01-13 05:00:00,4.67,41,650,2,
2020-01-14 05:00:00,4.63,41,650,2,
2020-01-15 05:00:00,4.6,41,650,2,
2020-01-16 05:00:00,4.58,51,650,2,
2020-01-17 05:00:00,4.56,51,650,2,
2020-01-18 05:00:00,4.505,51,650,2,
2020-01-19 05:00:00,4.53,51,650,2,
2020-01-20 05:00:00,4.57,51,650,2,
2020-01-21 05:00:00,4.44,51,650,2,
2020-01-22 05:00:00,4.38,51,650,2,
2020-01-23 05:00:00,4.36,51,650,2,
2020-01-24 05:00:00,4.4,51,650,2,
2020-01-25 05:00:00,4.54,51,650,2,
2020-01-26 05:00:00,4.53,51,650,2,
2020-01-27 05:00:00,4.52,51,650,2,
2020-01-28 05:00:00,4.57,51,650,2,
2020-01-29 05:00:00,4.57,51,650,2,
2020-01-30 05:00:00,4.59,51,650,2,
2020-01-31 05:00:00,4.58,51,650,2,
2020-02-01 05:00:00,4.55,51,650,2,
2020-02-02 05:00:00,4.53,51,650,2,
2020-02-03 05:00:00,4.45,51,650,2,
2020-02-04 05:00:00,4.44,51,650,2,
2020-02-05 05:00:00,4.47,51,650,2,
2020-02-06 05:00:00,4.52,41,650,2,
2020-02-07 05:00:00,4.62,41,650,2,
2020-02-08 05:00:00,4.57,41,650,2,
2020-02-09 05:00:00,4.47,41,650,2,
2020-02-10 05:00:00,4.47,41,650,2,
2020-02-11 05:00:00,4.54,41,650,2,
2020-02-12 05:00:00,4.585,41,650,2,
2020-02-13 05:00:00,4.58,41,650,2,
2020-02-14 05:00:00,4.61,41,650,2,
2020-02-15 05:00:00,4.51,41,650,2,
2020-02-16 05:00:00,4.45,41,650,2,
2020-02-17 05:00:00,4.48,41,650,2,
2020-02-18 05:00:00,4.51,41,650,2,
2020-02-19 05:00:00,4.535,41,650,2,
2020-02-20 05:00:00,4.52,41,650,2,
2020-02-21 05:00:00,4.51,41,650,2,
2020-02-22 05:00:00,4.41,41,650,2,
2020-02-23 05:00:00,4.395,41,650,2,
2020-02-24 05:00:00,4.45,41,650,2,
2020-02-25 05:00:00,4.55,41,650,2,
2020-02-26 05:00:00,4.78,41,650,2,
2020-02-27 05:00:00,4.85,41,650,2,
2020-02-28 05:00:00,4.85,41,650,2,
2020-02-29 05:00:00,4.9,41,650,2,
2020-03-01 05:00:00,4.95,41,650,2,
2020-03-02 05:00:00,4.96,41,650,2,
2020-03-03 05:00:00,5.03,41,650,2,
2020-03-04 05:00:00,5.09,41,650,2,
2020-03-05 05:00:00,5.10666666666667,41,650,2,
2020-03-06 05:00:00,5.14,31,650,2,
2020-03-07 05:00:00,5.04147909964404,31,650,2,
2020-03-08 05:00:00,4.82313504819859,31,650,2,
2020-03-09 05:00:00,4.79491157553136,31,650,2,
2020-03-10 05:00:00,4.81096463019468,31,650,2,
2020-03-11 05:00:00,4.85253215431184,31,650,2,
2020-03-12 05:00:00,4.82412379418464,31,650,2,
2020-03-13 05:00:00,4.81035369772271,31,650,2,
2020-03-14 05:00:00,4.7919372990103,31,650,2,
2020-03-15 05:00:00,4.70363344049092,31,650,2,
2020-03-16 05:00:00,4.49577170415843,31,650,2,
2020-03-17 05:00:00,4.28676045014,31,650,2,
2020-03-18 05:00:00,4.21848070737628,31,650,2,
2020-03-19 05:00:00,4.21922025721617,31,650,2,
2020-03-20 05:00:00,4.36153536975842,31,650,2,
2020-03-21 05:00:00,4.23316720255732,31,650,2,
2020-03-22 05:00:00,4.00469453374839,31,650,2,
2020-03-23 05:00:00,3.93580385850823,31,650,2,
2020-03-24 05:00:00,3.99260450159664,31,650,2,
2020-03-25 05:00:00,4.03984726687195,31,650,2,
2020-03-26 05:00:00,4.10076366558661,31,650,2,
2020-03-27 05:00:00,4.03288585208368,31,650,2,
2020-03-28 05:00:00,4.03900321542873,31,650,2,
2020-03-29 05:00:00,4.10536977491547,31,650,2,
2020-03-30 05:00:00,4.11707395498131,31,650,2,
2020-03-31 05:00:00,4.09832797427503,31,650,2,
2020-04-01 05:00:00,4.19,31,650,2,
2020-04-02 05:00:00,3.87,41,650,2,
2020-04-03 05:00:00,3.89,41,650,2,
2020-04-04 05:00:00,4.16,41,650,2,
2020-04-05 05:00:00,4.27,41,650,2,
2020-04-06 05:00:00,4.36,41,650,2,
2020-04-07 05:00:00,4.44,41,650,2,
2020-04-08 05:00:00,4.54333333333333,41,650,2,
2020-04-09 05:00:00,4.66,41,650,2,
2020-04-10 05:00:00,4.71,41,650,2,
2020-04-11 05:00:00,4.68,41,650,2,
2020-04-12 05:00:00,4.67,41,650,2,
2020-04-13 05:00:00,4.81,41,650,2,
2020-04-14 05:00:00,4.91,41,650,2,
2020-04-15 05:00:00,4.79,41,650,2,
2020-04-16 05:00:00,4.72,41,650,2,
2020-04-17 05:00:00,4.62,41,650,2,
2020-04-18 05:00:00,4.63,41,650,2,
2020-04-19 05:00:00,4.64,41,650,2,
2020-04-20 05:00:00,4.67,41,650,2,
2020-04-21 05:00:00,4.72,41,650,2,
2020-04-22 05:00:00,4.63,41,650,2,
2020-04-23 05:00:00,4.59,41,650,2,
2020-04-24 05:00:00,4.77,41,650,2,
2020-04-25 05:00:00,4.84,41,650,2,
2020-04-26 05:00:00,4.78,41,650,2,
2020-04-27 05:00:00,4.71,41,650,2,
2020-04-28 05:00:00,4.59,41,650,2,
2020-04-29 05:00:00,4.59,41,650,2,
2020-04-30 05:00:00,4.71,41,650,2,
2020-05-01 05:00:00,4.71,41,650,2,
2020-05-02 05:00:00,4.59,41,650,2,
2020-05-03 05:00:00,4.56,41,650,2,
2020-05-04 05:00:00,4.56,41,650,2,
2020-05-05 05:00:00,4.58,41,650,2,
2020-05-06 05:00:00,4.625,41,650,2,
2020-05-07 05:00:00,4.635,41,650,2,
2020-05-08 05:00:00,4.5,41,650,2,
2020-05-09 05:00:00,4.58,41,650,2,
2020-05-10 05:00:00,4.62,41,650,2,
2020-05-11 05:00:00,4.625,41,650,2,
2020-05-12 05:00:00,4.59,41,650,2,
2020-05-13 05:00:00,4.53,41,650,2,
2020-05-14 05:00:00,4.64,41,650,2,
2020-05-15 05:00:00,4.67,41,650,2,
2020-05-16 05:00:00,4.62,41,650,2,
2020-05-17 05:00:00,4.56,41,650,2,
2020-05-18 05:00:00,4.53,41,650,2,
2020-05-19 05:00:00,4.56,41,650,2,
2020-05-20 05:00:00,4.61,41,650,2,
2020-05-21 05:00:00,4.57,41,650,2,
2020-05-22 05:00:00,4.58,41,650,2,
2020-05-23 05:00:00,4.54,41,650,2,
2020-05-24 05:00:00,4.52,41,650,2,
2020-05-25 05:00:00,4.52,41,650,2,
2020-05-26 05:00:00,4.55,41,650,2,
2020-05-27 05:00:00,4.58,41,650,2,
2020-05-28 05:00:00,4.59,41,650,2,
2020-05-29 05:00:00,4.62,41,650,2,
2020-05-30 05:00:00,4.64,41,650,2,
2020-05-31 05:00:00,4.63,41,650,2,
2020-06-01 05:00:00,4.62,41,650,2,
2020-06-02 05:00:00,4.61,41,650,2,
2020-06-03 05:00:00,4.63,41,650,2,
2020-06-04 05:00:00,4.66,41,650,2,
2020-06-05 05:00:00,4.68,41,650,2,
2020-06-06 05:00:00,4.67,41,650,2,
2020-06-07 05:00:00,4.71,41,650,2,
2020-06-08 05:00:00,4.98,41,650,2,
2020-06-09 05:00:00,5.4,41,650,2,
2020-06-10 05:00:00,5.7,41,650,2,
2020-06-11 05:00:00,5.95,41,650,2,
2020-06-12 05:00:00,6.01,41,650,2,
2020-06-13 05:00:00,5.96,41,650,2,
2020-06-14 05:00:00,6.22,41,650,2,
2020-06-15 05:00:00,6.25,41,650,2,
2020-06-15 05:00:01,,-3,650,2,
2020-06-16 23:59:59,,-3,650,2,
2020-06-17 00:00:00,5.96,41,650,2,
2020-06-18 00:00:00,5.79,41,650,2,
2020-06-19 00:00:00,5.62,41,650,2,
2020-06-20 00:00:00,5.45,41,650,2,
2020-06-21 00:00:00,5.32,41,650,2,
2020-06-22 00:00:00,5.19,41,650,2,
2020-06-23 00:00:00,5.08,41,650,2,
2020-06-24 00:00:00,5.02,41,650,2,
2020-06-25 00:00:00,4.93,41,650,2,
2020-06-26 00:00:00,4.9,41,650,2,
2020-06-27 00:00:00,4.85,41,650,2,
2020-06-28 00:00:00,4.79,41,650,2,
2020-06-29 00:00:00,4.84,41,650,2,
2020-06-30 00:00:00,4.9,41,650,2,
2020-07-01 00:00:00,4.76,41,650,2,
2020-07-02 00:00:00,4.68,41,650,2,
2020-07-03 00:00:00,4.69,41,650,2,
2020-07-04 00:00:00,4.64,41,650,2,
2020-07-05 00:00:00,4.67,41,650,2,
2020-07-06 00:00:00,4.88,41,650,2,
2020-07-07 00:00:00,5.11,41,650,2,
2020-07-08 00:00:00,5.14,41,650,2,
2020-07-09 00:00:00,5.02,41,650,2,
2020-07-10 00:00:00,4.84,41,650,2,
2020-07-11 00:00:00,4.74,41,650,2,
2020-07-12 00:00:00,4.55,41,650,2,
2020-07-13 00:00:00,4.54,41,650,2,
2020-07-14 00:00:00,4.8,41,650,2,
2020-07-15 00:00:00,4.85,41,650,2,
2020-07-15 00:00:01,,-3,650,2,
2020-08-01 23:59:59,,-3,650,2,
2020-08-02 00:00:00,5.23,30,650,2,
2020-08-03 00:00:00,5.19,30,650,2,
2020-08-04 00:00:00,5.16,30,650,2,
2020-08-05 00:00:00,5.15,30,650,2,
2020-08-06 00:00:00,5.15,30,650,2,
2020-08-07 00:00:00,5.17,30,650,2,
2020-08-08 00:00:00,5.18,30,650,2,
2020-08-09 00:00:00,5.16,30,650,2,
2020-08-10 00:00:00,5.115,30,650,2,
2020-08-11 00:00:00,5.08,30,650,2,
2020-08-12 00:00:00,5.08,30,650,2,
2020-08-13 00:00:00,5.09,30,650,2,
2020-08-14 00:00:00,5.09,30,650,2,
2020-08-15 00:00:00,5.1,30,650,2,
2020-08-16 00:00:00,5.13,30,650,2,
2020-08-17 00:00:00,5.12,30,650,2,
2020-08-18 00:00:00,5.12,30,650,2,
2020-08-19 00:00:00,5.15,30,650,2,
2020-08-20 00:00:00,5.205,30,650,2,
2020-08-21 00:00:00,5.36,30,650,2,
2020-08-22 00:00:00,5.71,30,650,2,
2020-08-23 00:00:00,6,30,650,2,
2020-08-24 00:00:00,6.195,30,650,2,
2020-08-25 00:00:00,6.435,30,650,2,
2020-08-26 00:00:00,6.61,30,650,2,
2020-08-27 00:00:00,6.56,30,650,2,
2020-08-28 00:00:00,6.23,30,650,2,
2020-08-29 00:00:00,5.97,30,650,2,
2020-08-30 00:00:00,5.79,30,650,2,
2020-08-31 00:00:00,5.64,30,650,2,
2020-09-01 00:00:00,5.58,30,650,2,
2020-09-02 00:00:00,5.55,30,650,2,
2020-09-03 00:00:00,5.53,30,650,2,
2020-09-04 00:00:00,5.46,30,650,2,
2020-09-05 00:00:00,5.39,30,650,2,
2020-09-06 00:00:00,5.3,30,650,2,
2020-09-07 00:00:00,5.2,30,650,2,
2020-09-08 00:00:00,5.12,30,650,2,
2020-09-09 00:00:00,5.05,30,650,2,
2020-09-10 00:00:00,4.985,30,650,2,
2020-09-11 00:00:00,4.96,41,650,2,
2020-09-12 00:00:00,4.9,41,650,2,
2020-09-13 00:00:00,4.8,41,650,2,
2020-09-14 00:00:00,4.8,41,650,2,
2020-09-15 00:00:00,5.2,41,650,2,
2020-09-16 00:00:00,5.33,41,650,2,
2020-09-17 00:00:00,5.49,41,650,2,
2020-09-18 00:00:00,6.52,41,650,2,
2020-09-19 00:00:00,7.08,41,650,2,
2020-09-20 00:00:00,7.4,41,650,2,
2020-09-21 00:00:00,7.33,41,650,2,
2020-09-22 00:00:00,6.945,41,650,2,
2020-09-23 00:00:00,6.62,41,650,2,
2020-09-24 00:00:00,6.38,41,650,2,
2020-09-25 00:00:00,6.19,41,650,2,
2020-09-26 00:00:00,6.08,41,650,2,
2020-09-27 00:00:00,5.9,41,650,2,
2020-09-28 00:00:00,5.78,41,650,2,
2020-09-29 00:00:00,5.85,41,650,2,
2020-09-30 00:00:00,5.79,41,650,2,
2020-10-01 00:00:00,5.625,41,650,2,
2020-10-02 00:00:00,5.505,41,650,2,
2020-10-03 00:00:00,5.42,41,650,2,
2020-10-04 00:00:00,5.28,41,650,2,
2020-10-05 00:00:00,5.16,41,650,2,
2020-10-06 00:00:00,5.08,41,650,2,
2020-10-07 00:00:00,5.025,41,650,2,
2020-10-08 00:00:00,5.05,41,650,2,
2020-10-09 00:00:00,5.155,41,650,2,
2020-10-10 00:00:00,5.24,41,650,2,
2020-10-11 00:00:00,5.18,41,650,2,
2020-10-12 00:00:00,5.1,41,650,2,
2020-10-13 00:00:00,4.95,41,650,2,
2020-10-14 00:00:00,4.835,41,650,2,
2020-10-15 00:00:00,4.765,41,650,2,
2020-10-16 00:00:00,4.86,41,650,2,
2020-10-17 00:00:00,4.95,41,650,2,
2020-10-18 00:00:00,4.77,41,650,2,
2020-10-19 00:00:00,4.785,41,650,2,
2020-10-20 00:00:00,4.64,41,650,2,
2020-10-21 00:00:00,4.755,41,650,2,
2020-10-22 00:00:00,4.9,41,650,2,
2020-10-23 00:00:00,4.98,41,650,2,
2020-10-24 00:00:00,5.03,41,650,2,
2020-10-25 00:00:00,5.11,41,650,2,
2020-10-26 00:00:00,5.1,41,650,2,
2020-10-27 00:00:00,5.07,41,650,2,
2020-10-28 00:00:00,5.09,41,650,2,
2020-10-29 00:00:00,5.065,41,650,2,
2020-10-30 00:00:00,5.21,41,650,2,
2020-10-31 00:00:00,4.965,41,650,2,
2020-11-01 00:00:00,4.53,41,650,2,
2020-11-02 00:00:00,4.45,41,650,2,
2020-11-03 00:00:00,4.255,41,650,2,
2020-11-04 00:00:00,4.215,41,650,2,
2020-11-05 00:00:00,4.36,41,650,2,
2020-11-06 00:00:00,4.49,41,650,2,
2020-11-07 00:00:00,4.48,41,650,2,
2020-11-08 00:00:00,4.65,41,650,2,
2020-11-09 00:00:00,4.74,41,650,2,
2020-11-10 00:00:00,4.67,41,650,2,
2020-11-11 00:00:00,4.405,41,650,2,
2020-11-12 00:00:00,4.81,41,650,2,
2020-11-13 00:00:00,5.01,21,650,2,
2020-11-14 00:00:00,4.93632306057386,21,650,2,
2020-11-15 00:00:00,4.92211211477152,21,650,2,
2020-11-16 00:00:00,4.98451912858661,21,650,2,
2020-11-17 00:00:00,5.0252045696068,21,650,2,
2020-11-18 00:00:00,4.93676673751328,21,650,2,
2020-11-19 00:00:00,4.75867162592986,21,650,2,
2020-11-20 00:00:00,4.57041710945802,21,650,2,
2020-11-21 00:00:00,4.69198724760893,21,650,2,
2020-11-22 00:00:00,4.77409936238045,21,650,2,
2020-11-23 00:00:00,4.87500797024442,21,650,2,
2020-11-24 00:00:00,4.9169527098831,21,650,2,
2020-11-25 00:00:00,4.88765409139214,21,650,2,
2020-11-26 00:00:00,4.92977417640808,21,650,2,
2020-11-27 00:00:00,5.00140807651435,21,650,2,
2020-11-28 00:00:00,5.03202178533475,21,650,2,
2020-11-29 00:00:00,5.02363177470776,21,650,2,
2020-11-30 00:00:00,5.01527364505845,21,650,2,
2020-12-01 00:00:00,5.07665249734325,21,650,2,
2020-12-02 00:00:00,4.92376461211477,21,650,2,
2020-12-03 00:00:00,4.8609165781084,21,650,2,
2020-12-04 00:00:00,4.95177736450584,21,650,2,
2020-12-05 00:00:00,5.08316418703507,21,650,2,
2020-12-06 00:00:00,5.11452709883103,21,650,2,
2020-12-07 00:00:00,5.01606535600425,21,650,2,
2020-12-08 00:00:00,5.02742029755579,21,650,2,
2020-12-09 00:00:00,4.84918969181722,21,650,2,
2020-12-10 00:00:00,4.84164452709883,21,650,2,
2020-12-11 00:00:00,4.89236184909671,21,650,2,
2020-12-12 00:00:00,4.94898777895856,21,650,2,
2020-12-13 00:00:00,5.00601222104144,21,650,2,
2020-12-14 00:00:00,5.03212805526036,21,650,2,
2020-12-15 00:00:00,5.03813230605739,21,650,2,
2020-12-16 00:00:00,4.97964665249734,21,650,2,
2020-12-17 00:00:00,4.99681455897981,21,650,2,
2020-12-18 00:00:00,5.02289851222104,21,650,2,
2020-12-19 00:00:00,4.88462805526036,21,650,2,
2020-12-20 00:00:00,4.85687566418703,21,650,2,
2020-12-21 00:00:00,4.95815090329437,21,650,2,
2020-12-22 00:00:00,4.99913921360255,21,650,2,
2020-12-22 00:00:01,,-3,650,2,
